week,project_key,unit,block,unit_type,sold
2026-08-17,permas-heights,D-27-05,D,C,0
2026-08-17,permas-heights,D-27-06,D,C,1
2026-08-17,permas-heights,D-27-07,D,C,0
2026-08-17,permas-heights,D-27-08,D,A,0
2026-08-17,permas-heights,D-27-09,D,A,0
2026-08-17,permas-heights,D-27-10,D,A,1
2026-08-17,permas-heights,D-27-11,D,B,0
2026-08-17,permas-heights,D-27-12,D,B,1
2026-08-17,permas-heights,D-27-13,D,B,1
2026-08-17,permas-heights,D-27-14,D,C,0
2026-08-17,permas-heights,D-27-15,D,C,1
2026-08-17,permas-heights,D-27-16,D,C,0
2026-08-17,permas-heights,D-27-17,D,C,0
2026-08-17,permas-heights,D-27-18,D,B,0
2026-08-17,permas-heights,D-27-19,D,B,0
2026-08-17,permas-heights,D-27-20,D,B,0
2026-08-17,permas-heights,D-28-01,D,A,0
2026-08-17,permas-heights,D-28-02,D,A,0
2026-08-17,permas-heights,D-28-03,D,A,0
2026-08-17,permas-heights,D-28-04,D,C,0
2026-08-17,permas-heights,D-28-05,D,C,0
2026-08-17,permas-heights,D-28-06,D,C,0
2026-08-17,permas-heights,D-28-07,D,C,0
2026-08-17,permas-heights,D-28-08,D,A,1
2026-08-17,permas-heights,D-28-09,D,A,1
2026-08-17,permas-heights,D-28-10,D,A,0
2026-08-17,permas-heights,D-28-11,D,B,1
2026-08-17,permas-heights,D-28-12,D,B,1
2026-08-17,permas-heights,D-28-13,D,B,1
2026-08-17,permas-heights,D-28-14,D,C,0
2026-08-17,permas-heights,D-28-15,D,C,0
